"","block","bed","row","col","pop","mf","rep","bud.date_dt","flower.date_dt","fruit.date_dt","last.FL.date_dt","last.FR.date_dt","death.date_dt","site","year","elev_m","Lat","Grw_Ssn_GD","Wtr_Yr_GD","UCD_Y1_Prob_Fruits","WL2_Y2_Prob_Fruits","WL2_ProbFitness","WL2_Total_Fitness","log_WL2_Total_Fitness","Fruits","FrFlw"
"146","D2","D",36,"D","WL1",6,5,NA,NA,NA,NA,NA,82,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"147","D2","D",37,"C","SQ1",7,4,NA,NA,NA,NA,NA,82,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"148","D2","D",37,"D","LV3",5,11,NA,NA,NA,NA,NA,68,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"149","D2","D",38,"C","YO7",2,10,NA,NA,NA,NA,NA,16,"UCD",23,2469.978665,37.80903,0.398061511283516,0.578787193812569,NA,NA,NA,NA,NA,NA,NA
"150","D2","D",38,"D","SC",2,1,NA,NA,NA,NA,NA,75,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"151","D2","D",39,"C","WL1",7,16,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"152","D2","D",39,"D","WL1",6,21,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"153","D2","D",40,"C","TM2",2,1,NA,NA,NA,NA,NA,96,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,NA,NA,NA,NA,NA,NA,NA
"154","D2","D",40,"D","YO7",7,11,NA,NA,NA,NA,NA,117,"UCD",23,2469.978665,37.80903,0.398061511283516,0.578787193812569,NA,NA,NA,NA,NA,NA,NA
"155","D2","D",41,"C","WL1",7,2,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"156","D2","D",41,"D","IH",2,9,NA,NA,NA,NA,NA,96,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"157","F1","F",3,"A","LV1",6,6,NA,NA,NA,NA,NA,54,"UCD",23,2593.416641,40.47471,0.418480157881704,0.791446387918782,NA,NA,NA,NA,NA,NA,NA
"158","F1","F",3,"B","CP2",5,13,NA,NA,NA,NA,NA,96,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"159","F1","F",4,"A","SQ2",6,4,NA,NA,NA,NA,NA,82,"UCD",23,1934.45122,36.66557,0.281133976675751,0.445796225030837,NA,NA,NA,NA,NA,NA,NA
"160","F1","F",4,"B","SQ3",3,4,NA,NA,NA,NA,NA,162,"UCD",23,2373.170732,36.72109,0.372124172309874,0.514628301738426,NA,NA,NA,NA,NA,NA,NA
"161","F1","F",5,"A","WL1",4,2,NA,NA,NA,NA,NA,40,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"162","F1","F",5,"B","LVTR1",6,12,NA,NA,NA,NA,NA,162,"UCD",23,2741.38982,40.47917,0.429906979277767,0.801292769623535,NA,NA,NA,NA,NA,NA,NA
"163","F1","F",6,"A","CP2",4,4,NA,NA,NA,NA,NA,155,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"164","F1","F",6,"B","WL2",4,1,NA,NA,NA,NA,NA,155,"UCD",23,2020.115818,38.8263,0.270770770415982,0.582874227523719,NA,NA,NA,NA,NA,NA,NA
"165","F1","F",7,"A","LV3",1,8,NA,NA,NA,NA,NA,46,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"166","F1","F",7,"B","IH",4,20,NA,NA,NA,NA,NA,162,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"167","F1","F",8,"A","TM2",2,2,115,NA,NA,NA,NA,134,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,0,NA,NA,NA,NA,NA,NA
"168","F1","F",8,"B","SC",5,13,NA,NA,NA,NA,NA,96,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"169","F1","F",9,"A","DPR",2,5,NA,NA,NA,NA,NA,103,"UCD",23,1018.591893,39.22846,0.242912731193273,0.460271748211995,NA,NA,NA,NA,NA,NA,NA
"170","F1","F",9,"B","YO8",2,11,NA,NA,NA,NA,NA,54,"UCD",23,2590.97836,37.81117,0.429022124316974,0.571760600444445,NA,NA,NA,NA,NA,NA,NA
"171","F1","F",10,"A","BH",7,19,NA,NA,NA,NA,NA,75,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"172","F1","F",10,"B","WL1",1,5,NA,NA,NA,NA,NA,54,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"173","F1","F",11,"A","FR",5,9,NA,NA,NA,NA,NA,117,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"174","F1","F",11,"B","WL1",2,12,NA,NA,NA,NA,NA,82,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"175","F1","F",12,"A","CC",6,3,NA,NA,NA,NA,NA,89,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"176","F1","F",12,"B","TM2",1,3,NA,NA,NA,NA,NA,96,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,NA,NA,NA,NA,NA,NA,NA
"177","F1","F",13,"A","SC",6,12,NA,NA,NA,NA,NA,54,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"178","F1","F",13,"B","WL1",7,27,NA,NA,NA,NA,NA,82,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"179","F1","F",14,"A","IH",4,12,NA,NA,NA,NA,NA,96,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"180","F1","F",14,"B","WL1",7,17,NA,NA,NA,NA,NA,24,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"181","F1","F",15,"A","BH",6,9,NA,NA,NA,NA,NA,NA,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,0,0
"182","F1","F",15,"B","SQ1",1,12,NA,NA,NA,NA,NA,82,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"183","F1","F",16,"A","WL1",2,2,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"184","F1","F",16,"B","FR",2,4,NA,NA,NA,NA,NA,82,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"185","F1","F",17,"A","WL1",6,22,NA,NA,NA,NA,NA,82,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"186","F1","F",17,"B","BH",2,10,NA,NA,NA,NA,NA,96,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"187","F1","F",18,"A","WL1",5,8,NA,NA,NA,NA,NA,75,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"188","F1","F",18,"B","WL1",1,22,NA,NA,NA,NA,NA,117,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"189","F1","F",19,"A","WL2",5,11,NA,NA,NA,NA,NA,117,"UCD",23,2020.115818,38.8263,0.270770770415982,0.582874227523719,NA,NA,NA,NA,NA,NA,NA
"190","F1","F",19,"B","WL2",1,1,NA,NA,NA,NA,NA,16,"UCD",23,2020.115818,38.8263,0.270770770415982,0.582874227523719,NA,NA,NA,NA,NA,NA,NA
"191","F1","F",20,"A","LV3",7,2,NA,NA,NA,NA,NA,68,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"192","F1","F",20,"B","CC",2,4,NA,NA,NA,NA,NA,96,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"193","F1","F",21,"A","CC",4,13,NA,NA,NA,NA,NA,16,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"194","F1","F",21,"B","LV3",5,12,NA,NA,NA,NA,NA,68,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"195","F2","F",22,"A","WL1",7,18,NA,NA,NA,NA,NA,54,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"196","F2","F",23,"A","WL1",2,3,NA,NA,NA,NA,NA,75,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"197","F2","F",23,"B","CP3",7,1,NA,NA,NA,NA,NA,16,"UCD",23,2266.382201,38.70649,0.382851083789011,0.635900006313428,NA,NA,NA,NA,NA,NA,NA
"198","F2","F",24,"A","TM2",3,13,NA,NA,NA,NA,NA,96,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,NA,NA,NA,NA,NA,NA,NA
"199","F2","F",24,"B","LVTR1",5,13,NA,NA,NA,NA,NA,82,"UCD",23,2741.38982,40.47917,0.429906979277767,0.801292769623535,NA,NA,NA,NA,NA,NA,NA
"200","F2","F",25,"A","YO8",1,10,NA,NA,NA,NA,NA,75,"UCD",23,2590.97836,37.81117,0.429022124316974,0.571760600444445,NA,NA,NA,NA,NA,NA,NA
"201","F2","F",25,"B","WL1",6,7,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"202","F2","F",26,"A","SQ1",1,13,NA,NA,NA,NA,NA,46,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"203","F2","F",26,"B","WR",1,11,NA,NA,NA,NA,NA,75,"UCD",23,1158,39.34346,0.212798549395386,0.514626504367268,NA,NA,NA,NA,NA,NA,NA
"204","F2","F",27,"A","BH",7,7,NA,NA,NA,NA,NA,75,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"205","F2","F",27,"B","WL2",3,13,NA,NA,NA,NA,NA,239,"UCD",23,2020.115818,38.8263,0.270770770415982,0.582874227523719,NA,NA,NA,NA,NA,0,0
"206","F2","F",28,"A","BH",5,2,NA,NA,NA,NA,NA,40,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"207","F2","F",28,"B","WL1",6,23,NA,NA,NA,NA,NA,117,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"208","F2","F",29,"A","FR",8,1,NA,NA,NA,NA,NA,68,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"209","F2","F",29,"B","BH",4,5,NA,NA,NA,NA,NA,NA,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,0,0
"210","F2","F",30,"A","YO7",4,4,NA,NA,NA,NA,NA,54,"UCD",23,2469.978665,37.80903,0.398061511283516,0.578787193812569,NA,NA,NA,NA,NA,NA,NA
"211","F2","F",30,"B","WL1",7,28,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"212","F2","F",31,"A","CC",7,8,NA,NA,NA,NA,NA,110,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"213","F2","F",31,"B","SC",6,1,NA,NA,NA,NA,NA,117,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"214","F2","F",32,"A","DPR",6,2,NA,NA,NA,NA,NA,117,"UCD",23,1018.591893,39.22846,0.242912731193273,0.460271748211995,NA,NA,NA,NA,NA,NA,NA
"215","F2","F",32,"B","LV3",5,1,NA,NA,NA,NA,NA,89,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"216","F2","F",33,"A","IH",1,12,NA,NA,NA,NA,NA,96,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"217","F2","F",33,"B","WL1",4,3,NA,NA,NA,NA,NA,110,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"218","F2","F",34,"A","IH",4,13,NA,NA,NA,NA,NA,124,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"219","F2","F",34,"B","YO7",5,5,NA,NA,NA,NA,NA,117,"UCD",23,2469.978665,37.80903,0.398061511283516,0.578787193812569,NA,NA,NA,NA,NA,NA,NA
"220","F2","F",35,"A","LV3",7,3,NA,NA,NA,NA,NA,96,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"221","F2","F",35,"B","WL1",1,23,NA,NA,NA,NA,NA,124,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"222","F2","F",36,"A","FR",2,12,NA,NA,NA,NA,NA,96,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"223","F2","F",36,"B","CP2",3,5,NA,NA,NA,NA,NA,96,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"224","F2","F",37,"A","LV3",4,13,NA,NA,NA,NA,NA,54,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"225","F2","F",37,"B","SQ1",7,14,NA,NA,NA,NA,NA,82,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"226","F2","F",38,"A","CP2",6,4,NA,NA,NA,NA,NA,117,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"227","F2","F",38,"B","SC",4,1,NA,NA,NA,NA,NA,110,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"228","F2","F",39,"A","TM2",3,2,NA,NA,NA,NA,NA,103,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,NA,NA,NA,NA,NA,NA,NA
"229","F2","F",39,"B","SC",5,1,NA,NA,NA,NA,NA,96,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"230","F2","F",40,"A","BH",3,8,NA,NA,NA,NA,NA,82,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"231","F2","F",40,"B","BH",5,12,NA,NA,NA,NA,NA,NA,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,0,0
"232","F2","F",41,"A","DPR",2,4,NA,NA,NA,NA,NA,82,"UCD",23,1018.591893,39.22846,0.242912731193273,0.460271748211995,NA,NA,NA,NA,NA,NA,NA
"233","F1","F",3,"C","BH",5,16,NA,NA,NA,NA,NA,82,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"234","F1","F",3,"D","SQ1",2,8,NA,NA,NA,NA,NA,68,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"235","F1","F",4,"C","TM2",5,7,110,141,148,186,184,208,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,1,NA,NA,NA,NA,661,665
"236","F1","F",4,"D","LV3",6,9,NA,NA,NA,NA,NA,110,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"237","F1","F",5,"C","BH",5,26,NA,NA,NA,NA,NA,117,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"238","F1","F",5,"D","YO4",1,13,NA,NA,NA,NA,NA,24,"UCD",23,2157.57391,37.76378,0.306270199436527,0.539681398818845,NA,NA,NA,NA,NA,NA,NA
"239","F1","F",6,"C","DPR",6,9,124,NA,NA,NA,NA,155,"UCD",23,1018.591893,39.22846,0.242912731193273,0.460271748211995,0,NA,NA,NA,NA,NA,NA
"240","F1","F",6,"D","LV3",4,9,NA,NA,NA,NA,NA,54,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"241","F1","F",7,"C","IH",1,10,NA,NA,NA,NA,NA,82,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"242","F1","F",7,"D","BH",7,6,NA,NA,NA,NA,NA,96,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"243","F1","F",8,"C","WL1",6,6,NA,NA,NA,NA,NA,75,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"244","F1","F",8,"D","WL1",2,16,NA,NA,NA,NA,NA,124,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"245","F1","F",9,"C","SC",2,13,NA,NA,NA,NA,NA,75,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"246","F1","F",9,"D","TM2",5,13,NA,NA,NA,NA,NA,75,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,NA,NA,NA,NA,NA,NA,NA
"247","F1","F",10,"C","YO7",3,1,NA,NA,NA,NA,NA,68,"UCD",23,2469.978665,37.80903,0.398061511283516,0.578787193812569,NA,NA,NA,NA,NA,NA,NA
"248","F1","F",10,"D","CP3",2,3,NA,NA,NA,NA,NA,61,"UCD",23,2266.382201,38.70649,0.382851083789011,0.635900006313428,NA,NA,NA,NA,NA,NA,NA
"249","F1","F",11,"C","WR",2,8,NA,NA,NA,NA,NA,82,"UCD",23,1158,39.34346,0.212798549395386,0.514626504367268,NA,NA,NA,NA,NA,NA,NA
"250","F1","F",11,"D","IH",4,2,NA,NA,NA,NA,NA,40,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"251","F1","F",12,"C","SQ1",7,5,NA,NA,NA,NA,NA,75,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"252","F1","F",12,"D","FR",4,7,NA,NA,NA,NA,NA,16,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"253","F1","F",13,"C","BH",3,7,NA,NA,NA,NA,NA,127,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"254","F1","F",13,"D","FR",7,10,NA,NA,NA,NA,NA,82,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"255","F1","F",14,"C","YO11",3,3,NA,NA,NA,NA,NA,82,"UCD",23,2872.295032,37.93844,0.535639289512285,0.578853412648547,NA,NA,NA,NA,NA,NA,NA
"256","F1","F",14,"D","YO7",7,13,NA,NA,NA,NA,NA,40,"UCD",23,2469.978665,37.80903,0.398061511283516,0.578787193812569,NA,NA,NA,NA,NA,NA,NA
"257","F1","F",15,"C","BH",4,4,NA,NA,NA,NA,NA,141,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"258","F1","F",15,"D","IH",7,4,NA,NA,NA,NA,NA,16,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"259","F1","F",16,"C","LV3",2,5,NA,NA,NA,NA,NA,82,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"260","F1","F",16,"D","SQ2",7,6,NA,NA,NA,NA,NA,16,"UCD",23,1934.45122,36.66557,0.281133976675751,0.445796225030837,NA,NA,NA,NA,NA,NA,NA
"261","F1","F",17,"C","WL1",4,12,NA,NA,NA,NA,NA,46,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"262","F1","F",17,"D","CC",3,13,NA,NA,NA,NA,NA,117,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"263","F1","F",18,"C","CP2",1,4,NA,NA,NA,NA,NA,46,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"264","F1","F",18,"D","SC",4,13,NA,NA,NA,NA,NA,75,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"265","F1","F",19,"C","WL1",7,3,NA,NA,NA,NA,NA,82,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"266","F1","F",19,"D","LVTR1",1,10,NA,NA,NA,NA,NA,46,"UCD",23,2741.38982,40.47917,0.429906979277767,0.801292769623535,NA,NA,NA,NA,NA,NA,NA
"267","F1","F",20,"C","BH",5,11,NA,NA,NA,NA,NA,75,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"268","F1","F",20,"D","BH",5,1,NA,NA,NA,NA,NA,96,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"269","F1","F",21,"D","WL1",7,13,NA,NA,NA,NA,NA,82,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"270","F2","F",23,"C","IH",4,21,NA,NA,NA,NA,NA,82,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"271","F2","F",23,"D","WL1",4,13,NA,NA,NA,NA,NA,75,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"272","F2","F",24,"C","CC",1,6,NA,NA,NA,NA,NA,82,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"273","F2","F",24,"D","WL2",4,3,NA,NA,NA,NA,NA,61,"UCD",23,2020.115818,38.8263,0.270770770415982,0.582874227523719,NA,NA,NA,NA,NA,NA,NA
"274","F2","F",25,"C","BH",7,20,NA,NA,NA,NA,NA,96,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"275","F2","F",25,"D","FR",1,10,NA,NA,NA,NA,NA,103,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"276","F2","F",26,"C","WL1",3,2,NA,NA,NA,NA,NA,46,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"277","F2","F",26,"D","SQ1",7,6,NA,NA,NA,NA,NA,82,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"278","F2","F",27,"C","WL1",2,13,NA,NA,NA,NA,NA,124,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"279","F2","F",27,"D","SQ1",3,4,NA,NA,NA,NA,NA,40,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"280","F2","F",28,"C","LV3",1,9,NA,NA,NA,NA,NA,117,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"281","F2","F",28,"D","YO4",4,4,NA,NA,NA,NA,NA,96,"UCD",23,2157.57391,37.76378,0.306270199436527,0.539681398818845,NA,NA,NA,NA,NA,NA,NA
"282","F2","F",29,"C","SQ1",1,1,NA,NA,NA,NA,NA,96,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"283","F2","F",29,"D","CC",4,8,NA,NA,NA,NA,NA,46,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"284","F2","F",30,"C","IH",4,3,NA,NA,NA,NA,NA,96,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"285","F2","F",30,"D","WL1",1,6,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"286","F2","F",31,"C","BH",6,10,NA,NA,NA,NA,NA,82,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"287","F2","F",31,"D","YO11",6,7,NA,NA,NA,NA,NA,54,"UCD",23,2872.295032,37.93844,0.535639289512285,0.578853412648547,NA,NA,NA,NA,NA,NA,NA
"288","F2","F",32,"C","WL1",7,4,NA,NA,NA,NA,NA,141,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"289","F2","F",32,"D","WL1",2,17,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"290","F2","F",33,"C","BH",5,17,NA,NA,NA,NA,NA,96,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"291","F2","F",33,"D","BH",2,11,NA,NA,NA,NA,NA,89,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"292","F2","F",34,"C","SQ2",6,6,NA,NA,NA,NA,NA,117,"UCD",23,1934.45122,36.66557,0.281133976675751,0.445796225030837,NA,NA,NA,NA,NA,NA,NA
"293","F2","F",34,"D","CC",3,12,NA,NA,NA,NA,NA,110,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"294","F2","F",35,"C","BH",5,27,NA,NA,NA,NA,NA,117,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
