"","bed","row","col","Unique.ID","bud.date","flower.date","fruit.date","last.FL.date","last.FR.date","death.date","round2.rep.dates","survey.notes","...13","pop","mf","dame_mf","sire_mf","rep","cross_type","bud.date_dt","flower.date_dt","fruit.date_dt","last.FL.date_dt","last.FR.date_dt","death.date_dt","bud.duration","flower.duration","fruit.duration","total.repro.duration","initiate.repro"
"266","D",13,"B","2209",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","2_3","2","3",18,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"267","D",14,"A","2417",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SQ3 x WL2","6-C_8-A","6-C","8-A",2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"268","D",14,"B","2205",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",14,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"269","D",15,"A","1790",NA,NA,NA,NA,NA,2025-08-07,NA,"7/25 wilting",NA,"TM2",NA,NA,NA,86,"Parent",NA,NA,NA,NA,NA,84,NA,NA,NA,NA,0
"270","D",15,"B","1107",2025-06-17,2025-06-27,2025-07-10,2025-07-18,2025-07-18,2025-09-04,2025-08-14,"8/14/25 new buds and flowers",NA,"(WL2 x DPR) x (WL2)",NA,NA,NA,10,"BC1",33,43,56,64,64,112,10,21,8,31,1
"271","D",16,"A","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2 x WL2","2_2","2","2",4,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"272","D",16,"B","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YO11","5","5",NA,19,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"273","D",17,"A","2240",NA,NA,NA,NA,NA,NA,NA,"8/7 Stem broken",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",2,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"274","D",17,"B","403",NA,NA,NA,NA,NA,2025-07-18,NA,"6/27 resprouting",NA,"BH",NA,NA,NA,17,"Parent",NA,NA,NA,NA,NA,64,NA,NA,NA,NA,0
"275","D",18,"A","2521",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",8,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"276","D",18,"B","2610",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x TM2) x (TM2 x WL2)","2_1","2","1",5,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"277","D",19,"A","2393",NA,NA,NA,NA,NA,2025-06-09,NA,"6/3 dying",NA,"WL2","2","2",NA,12,"Parent",NA,NA,NA,NA,NA,25,NA,NA,NA,NA,0
"278","D",19,"B","141",2025-06-17,2025-06-27,2025-07-03,2025-07-18,2025-07-18,2025-08-14,NA,"7/10 near last flower",NA,"WL2",NA,NA,NA,46,"Parent",33,43,49,64,64,91,10,21,15,31,1
"279","D",20,"A","2532",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","2_3","2","3",20,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"280","D",20,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"281","D",21,"A","2363",NA,NA,NA,NA,NA,2025-06-09,NA,"6/3 dying",NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",11,"F2",NA,NA,NA,NA,NA,25,NA,NA,NA,NA,0
"282","D",21,"B","2609",NA,NA,NA,NA,NA,2025-08-14,NA,NA,NA,"(WV x TM2) x (TM2 x WL2)","2_1","2","1",4,"F2",NA,NA,NA,NA,NA,91,NA,NA,NA,NA,0
"283","D",22,"A","2206",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",15,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"284","D",22,"B","2593",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(DPR x TM2) x (TM2 x WL2)","3_2","3","2",6,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"285","D",23,"A","1894",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","8","8",NA,71,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"286","D",23,"B","2413",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH x WL2","19-A_8-A","19-A","8-A",5,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"287","D",24,"A","2597",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_1-3","3","1-3",1,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"288","D",24,"B","2440",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(CC x WL2) x (WL2)","4_2A","4","2A",15,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"289","D",25,"A","2504",NA,NA,NA,NA,NA,2025-06-27,NA,NA,NA,"(TM2) x (TM2 x WL2)","2-1_2","2-1","2",2,"BC1",NA,NA,NA,NA,NA,43,NA,NA,NA,NA,0
"290","D",25,"B","2222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_3","2","3",9,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"291","D",26,"A","2577",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WV)","20_7-3","20","7-3",5,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"292","D",26,"B","1803",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","8","8",NA,1,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"293","D",27,"A","1939",NA,NA,NA,NA,NA,2025-08-01,NA,"7/25 wilting",NA,"WV","11","11",NA,18,"Parent",NA,NA,NA,NA,NA,78,NA,NA,NA,NA,0
"294","D",27,"B","2444",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"(LV1 x WL2) x (WL2)","6_16-A","6","16-A",4,"BC1",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"295","D",28,"A","1864",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","5","5",NA,41,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"296","D",28,"B","2403",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","8","8",NA,2,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"297","D",29,"A","2312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2) x (WL2 x BH)","3-14_1","3-14","1",4,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"298","D",29,"B","1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WV","11","11",NA,21,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"299","D",30,"A","103",2025-06-09,2025-06-17,2025-07-03,2025-07-18,2025-07-18,2025-08-14,NA,"7/10 near last flower",NA,"WL2",NA,NA,NA,8,"Parent",25,33,49,64,64,91,8,31,15,39,1
"300","D",30,"B","1760",2025-06-27,2025-07-18,2025-07-25,NA,NA,NA,NA,NA,NA,"TM2","7","7",NA,56,"Parent",43,64,71,NA,NA,NA,21,NA,NA,NA,1
"301","D",31,"A","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH x WL2","1-3_8-10","1-3","8-10",4,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"302","D",31,"B","2569",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",10,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"303","D",32,"A","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH x WL2","19-A_8-A","19-A","8-A",5,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"304","D",32,"B","2633",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2","8","8",NA,61,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"305","D",33,"A","1280",2025-06-17,2025-06-27,2025-07-03,2025-07-18,2025-07-18,2025-08-14,NA,"7/18 buds and flowers dry",NA,"TM2 x WL2",NA,NA,NA,4,"F1",33,43,49,64,64,91,10,21,15,31,1
"306","D",33,"B","246",2025-06-03,2025-06-27,2025-07-03,2025-08-07,2025-08-07,2025-09-04,NA,"7/18 some dry buds and FL",NA,"(WL2 x BH) x (WL2 x TM2)",NA,NA,NA,11,"F2",19,43,49,84,84,112,24,41,35,65,1
"307","D",34,"A","2406",NA,NA,NA,NA,NA,2025-08-21,NA,"Decapitated",NA,"WL1","8","8",NA,7,"Parent",NA,NA,NA,NA,NA,98,NA,NA,NA,NA,0
"308","D",34,"B","2224",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_1","2","1",11,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"309","D",35,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"310","D",35,"B","190",2025-06-03,2025-06-17,2025-07-03,2025-07-18,2025-08-14,2025-09-18,NA,"7/18 some dry FLs",NA,"WL2",NA,NA,NA,95,"Parent",19,33,49,64,91,126,14,31,42,72,1
"311","D",36,"A","2130",NA,NA,NA,NA,NA,2025-07-18,NA,"7/10 wilting I 7/25 wilting 1817 no pick",NA,"(TM2 x WL2) x (TM2)","3_1-3","3","1-3",2,"BC1",NA,NA,NA,NA,NA,64,NA,NA,NA,NA,0
"312","D",36,"B","2507",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2) x (TM2 x WL2)","2-1_2","2-1","2",5,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"313","D",37,"A","1675",NA,NA,NA,NA,NA,NA,NA,"dead at planting",NA,"LV1","22","22",NA,13,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"314","D",37,"B","2364",NA,NA,NA,NA,NA,NA,NA,"dead pre-planting",NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",12,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"315","D",38,"A","1774",2025-09-18,2025-09-29,NA,NA,NA,NA,NA,NA,NA,"TM2","9","9",NA,70,"Parent",126,137,NA,NA,NA,NA,11,NA,NA,NA,1
"316","D",38,"B","2418",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SQ3 x WL2","6-C_8-A","6-C","8-A",3,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"317","D",39,"A","2515",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",5,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"318","D",39,"B","1838",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","2","2",NA,15,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"319","D",40,"A","2261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",23,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"320","D",40,"B","2414",NA,NA,NA,NA,NA,2025-09-04,2025-07-18,"7/18 new dirt mound/no plant",NA,"BH x WL2","19-A_8-A","19-A","8-A",5,"F1",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"321","D",41,"A","2455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (WL2 x BH)","1_2","1","2",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"322","D",41,"B","1940",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WV","11","11",NA,19,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"323","D",42,"A","2324",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2) x (WL2 x TM2)","3-14_2","3-14","2",9,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"324","D",42,"B","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,"LV1 x WL2","14_8","14","8",8,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"325","D",43,"A","895",2025-06-09,2025-06-27,2025-07-03,2025-07-10,2025-07-18,2025-07-18,NA,"7/18 stem snapped during size survey",NA,"(WL2) x (DPR x WL2)",NA,NA,NA,1,"BC1",25,43,49,56,64,64,18,13,15,39,1
"326","D",43,"B","1804",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","8","8",NA,2,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"327","D",44,"A","2207",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",16,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"328","D",44,"B","2596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","5_13-B","5","13-B",30,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"329","D",45,"A","2241",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",3,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"330","D",45,"B","398",2025-06-17,2025-07-03,2025-07-18,2025-08-07,2025-08-07,NA,NA,NA,NA,"BH",NA,NA,NA,12,"Parent",33,49,64,84,84,NA,16,35,20,51,1
"331","D",46,"A","2583",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(YO11 x WL2) x (WL2)","4_13-B","4","13-B",2,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"332","D",46,"B","2238",2025-06-27,NA,NA,NA,NA,2025-07-25,NA,NA,NA,"(WL2 x TM2) x (CC x TM2)","2-3_2-3","2-3","2-3",8,"F2",43,NA,NA,NA,NA,71,NA,NA,NA,NA,1
"333","D",47,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"334","D",47,"B","1403",2025-06-03,2025-06-17,2025-07-03,2025-08-07,2025-08-07,NA,NA,NA,NA,"WV x WL2",NA,NA,NA,1,"F1",19,33,49,84,84,NA,14,51,35,65,1
"335","D",48,"A","2490",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x DPR",NA,NA,NA,3,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"336","D",48,"B","1702",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SQ3","7","7",NA,19,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"337","D",49,"A","2525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",13,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"338","D",49,"B","1707",2025-09-29,NA,NA,NA,NA,NA,NA,NA,NA,"TM2","1","1",NA,3,"Parent",137,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"339","D",50,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"340","D",50,"B","2625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WV","12","12",NA,12,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"341","D",51,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"342","D",51,"B","1988",NA,NA,NA,NA,NA,2025-08-28,NA,"7/3/25 heavy herbivory i 7/13 stem only",NA,"LV1 x WL2","14_8","14","8",11,"F1",NA,NA,NA,NA,NA,105,NA,NA,NA,NA,0
"343","D",52,"A","522",2025-06-17,2025-07-18,2025-08-07,2025-09-29,2025-09-29,2025-09-29,NA,"7/18 some dry buds",NA,"TM2",NA,NA,NA,52,"Parent",33,64,84,137,137,137,31,73,53,104,1
"344","D",52,"B","2463",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2) x (WL2 x TM2)","3-14_2","3-14","2",13,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"345","D",53,"A","2395",NA,NA,NA,NA,NA,2025-07-18,NA,NA,NA,"WL2","2","2",NA,16,"Parent",NA,NA,NA,NA,NA,64,NA,NA,NA,NA,0
"346","D",53,"B","2212",NA,NA,NA,NA,NA,NA,NA,"7/18 severe stem damage",NA,"(WL2 x BH) x (WL2 x CC)","2_3","2","3",21,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"347","D",54,"A","1876",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","6","6",NA,53,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"348","D",54,"B","1849",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","3","3",NA,26,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"349","D",55,"A","2573",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",15,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"350","D",55,"B","2425",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1 x WL2","2-2_10-1","2-2","10-1",6,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"351","D",56,"A","2544",NA,NA,NA,NA,NA,2025-09-24,NA,NA,NA,"(WL2 x CC) x (WL2 x BH)","1_1","1","1",3,"F2",NA,NA,NA,NA,NA,132,NA,NA,NA,NA,0
"352","D",56,"B","2492",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YO11 x WL2",NA,NA,NA,1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"353","D",57,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"354","D",57,"B","1327",2025-06-03,2025-06-27,2025-07-03,NA,NA,NA,NA,"9/11/25: many dehised fruit butstill but still viable flwrs.",NA,"(WV x WL2) x (WL2 x DPR)",NA,NA,NA,3,"F2",19,43,49,NA,NA,NA,24,NA,NA,NA,1
"355","D",58,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"356","D",58,"B","2131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_1-3","3","1-3",3,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"357","D",1,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"358","D",1,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"359","D",2,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"360","D",2,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"361","D",3,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"362","D",3,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"363","D",4,"C","1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","8","8",NA,78,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"364","D",4,"D","2221",NA,NA,NA,NA,NA,2025-08-01,NA,"7/18: dying",NA,"(WL2 x BH) x (WL2 x TM2)","2_3","2","3",8,"F2",NA,NA,NA,NA,NA,78,NA,NA,NA,NA,0
"365","D",5,"C","2292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (WL2 x BH)","1_2","1","2",3,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"366","D",5,"D","2121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","5_13-B","5","13-B",30,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"367",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"368",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"369","D",7,"C","1751",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2","6","6",NA,47,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"370",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"371","D",8,"C","2538",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_3","2","3",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"372","D",8,"D","1856",NA,NA,NA,NA,NA,2025-06-09,NA,"6/3: wilting",NA,"WL2","4","4",NA,33,"Parent",NA,NA,NA,NA,NA,25,NA,NA,NA,NA,0
"373","D",9,"C","2622",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPR","20","20",NA,18,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"374","D",9,"D","1768",2025-08-07,2025-09-24,NA,NA,NA,NA,NA,NA,NA,"TM2","9","9",NA,64,"Parent",84,132,NA,NA,NA,NA,48,NA,NA,NA,1
"375","D",10,"C","2412",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH x WL2","1-3_8-10","1-3","8-10",4,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"376","D",10,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"377","D",11,"C","1614",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"BH","1","1",NA,15,"Parent",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"378","D",11,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"379","D",12,"C","2257",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",19,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"380","D",12,"D","2578",NA,NA,NA,NA,NA,2025-07-03,NA,NA,NA,"(WV) x (WV x WL2)","3_22","3","22",1,"BC1",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"381","D",13,"C","144",2025-06-09,2025-06-27,2025-07-03,2025-07-18,2025-07-25,2025-08-28,NA,NA,NA,"WL2",NA,NA,NA,49,"Parent",25,43,49,64,71,105,18,21,22,46,1
"382","D",13,"D","2576",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WV)","20_7-3","20","7-3",4,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"383","D",14,"C","1976",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"DPR x WL2",NA,NA,NA,3,"F1",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"384","D",14,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"385","D",15,"C","2376",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV) x (WV x WL2)","3_22","3","22",2,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"386","D",15,"D","1667",NA,NA,NA,NA,NA,2025-08-28,NA,NA,NA,"LV1","11","11",NA,5,"Parent",NA,NA,NA,NA,NA,105,NA,NA,NA,NA,0
"387","D",16,"C","2343",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"388","D",16,"D","2539",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_3","2","3",4,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"389","D",17,"C","2644",NA,NA,NA,NA,NA,2025-07-18,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",46,"BC1",NA,NA,NA,NA,NA,64,NA,NA,NA,NA,0
"390","D",17,"D","1791",NA,NA,NA,NA,NA,2025-08-28,NA,NA,NA,"TM2",NA,NA,NA,87,"Parent",NA,NA,NA,NA,NA,105,NA,NA,NA,NA,0
"391","D",18,"C","2510",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"392","D",18,"D","2054",NA,NA,NA,NA,NA,NA,NA,NA,NA,"YO11 x WL2",NA,NA,NA,1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"393","D",19,"C","1767",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2","8","8",NA,63,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"394","D",19,"D","1644",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPR","11","11",NA,3,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"395","D",20,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"396","D",20,"D","2399",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SQ3","7","7",NA,16,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"397","D",21,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"398","D",21,"D","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPR x WL2",NA,NA,NA,4,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"399","D",22,"C","53",2025-06-03,2025-06-27,2025-07-18,2025-08-14,2025-08-14,2025-08-25,NA,"6/27: flower dried out I 7/10 new flowers I 7/18 some dry FL",NA,"YO11",NA,NA,NA,11,"Parent",19,43,64,91,91,102,24,48,27,72,1
